h3_index,date,city_id,temp_mean_c,dewpoint_mean_c,precip_sum_mm,wind_speed,radiation,soil_moisture,ndvi,lst_c,pm25,built_up_fraction,road_density_km_km2,building_density,building_fp_fraction,green_space_fraction,bpl_pct,slum_pct,elderly_pct,literacy_pct,heat_stress_idx,water_stress_idx,pollution_idx,vegetation_idx,urban_vulnerability_idx
8860884011fffff,2024-01-01,pune,19.86722164941127,10.846418112214568,61.658222551556435,0.5,194.2472953005563,0.20639701656447246,0.31518347021143395,22.71131794976985,41.191143348280995,0.9406080381165571,6.402636604321739,823.6446859622351,0.6609680104949981,0.15541439057423045,0.11758852304786492,0.25930071466857585,0.03944089611949548,0.8911334010374145,0.0,0.0,0.0,0.0,1.3031873369800602
8860884011fffff,2024-02-01,pune,24.882826847287213,19.65736142153871,5.891681175672034,3.524570953862221,243.88008209872046,0.12047681560057939,0.3200045940270727,29.81319931733106,49.153618076693775,0.4061106965389139,0.22356073000201784,177.4881337540084,0.39158928201633597,0.05926394277624733,0.15112154757667967,0.27049498597937677,0.10109290333994642,0.8790137487287015,0.0,0.0,0.05762069305686059,0.0,0.0
8860884013fffff,2024-01-01,pune,24.033759500898267,14.30752920603598,1.0366939433529494,4.755757460213827,168.4862995650075,0.23784353000914718,0.2622399421899735,26.58526837314693,43.37377820133288,0.836027168938194,4.330773440501753,252.40673581008173,0.46196208096494734,0.22009636216825082,0.08512920808417726,0.27273708088217635,0.06750667017557713,0.9197639367122467,0.0,0.0,0.0,0.0,0.0
8860884013fffff,2024-02-01,pune,23.20394601849187,13.684208979690903,8.345152959136033,0.5,218.62066812853206,0.12285306782593591,0.2978204172657819,28.83741600832854,47.87539106333798,0.8162770474798468,6.831354015862347,652.3677075613349,0.12603577880600964,0.20600811317838125,0.11179260102362557,0.24478037582236384,0.07395735750136516,0.9066821918576623,0.0,0.0,0.0,0.0,0.0
8860884015fffff,2024-01-01,pune,19.948265723734053,14.703641801730091,20.970243862721777,2.435545714503445,189.55364712301088,0.2465873641371868,0.27085268926195744,25.881013861968558,42.071284994731435,0.26767462706310047,7.375702595363153,619.439377631218,0.5348336842138477,0.05536746436535956,0.11788828129679045,0.26217994840137415,0.1029451671425363,0.9055124717058585,0.0,0.0,0.0,0.0,0.9551852777410892
8860884015fffff,2024-02-01,pune,25.299839779028176,15.108834886613094,0.01035898165550676,2.2530232186747963,234.3706239104975,0.09584101672085932,0.37031333282421525,32.821730169053694,46.981373789842394,0.2679325871762908,8.681046706390422,278.2871121056509,0.2699766516158705,0.26988850477162546,0.16356900931961552,0.3325661115383001,0.10722398109520263,0.9022899657528378,0.0,0.0,0.0,0.0,0.0
8860884017fffff,2024-01-01,pune,21.620286786535118,10.107944859700808,5.1122154087556195,1.204494563098117,189.83583441508702,0.15792985796712936,0.3646637762083599,23.88747864148285,56.76281719835552,0.7645765303945643,2.0321737259159263,171.26216560776345,0.12177242930491188,0.11640765099411358,0.1042024764719171,0.24615546733139476,0.1458453643331059,0.908923722969118,0.0,0.0,0.6624511748607553,0.0,0.0
8860884017fffff,2024-02-01,pune,21.83540132567782,16.751694793589113,8.935301867799028,2.507729537273745,234.47991775369454,0.12930341395952966,0.2862155415934699,24.2473168808921,61.54700393092116,0.16757850466507104,0.24160293308060896,343.8409844068498,0.5194124733970377,0.016722775324849,0.15309772961114412,0.25486685105532425,0.0677645613728942,0.9368860348766509,0.0,0.0,1.042730612976648,0.0,0.18306849642541437
8860884019fffff,2024-01-01,pune,21.331950114500266,11.823002392602342,22.58544292258715,6.438030992671077,197.17246203435155,0.17063322783805301,0.3432066420873007,26.976367252744446,47.813621343172166,0.8909660934021502,10.857938667941593,131.84930669770193,0.5915814894575551,0.05191114558768481,0.11652177500504997,0.3064028747690387,0.06344006600408683,0.9007302887082211,0.0,0.0,0.0,0.0,0.8600463180581336
8860884019fffff,2024-02-01,pune,23.613817999464104,13.09870110683631,0.9942481823579392,1.115877562693165,250.39324410870773,0.14720927625712396,0.31861718857164784,27.74795598486501,41.65777895352915,0.22340508969643008,22.638651858965492,300.7687335986599,0.22634350770548956,0.33252376952371315,0.14341179047512173,0.24738767165150527,0.12302951027209794,0.9115923633227752,0.0,0.0,0.0,0.0,0.0
886088401bfffff,2024-01-01,pune,22.82405548019596,14.831542466224601,1.2513446110299467,5.439477961306714,185.77289349539873,0.18928720407840965,0.30446104395416407,27.73754517907253,51.43806751650761,0.28931818893719574,24.957426749315925,600.6871296567758,0.4812748511787152,0.6519709836690691,0.14730953373100716,0.24054918944652973,0.10164071089986228,0.9644029852404449,0.0,0.0,0.23920414661714706,0.0,0.6760144022643855
886088401bfffff,2024-02-01,pune,23.070351250648958,16.0119638281597,6.4617819650446275,3.339586626782112,254.46088784706194,0.13792825144888027,0.2178263738397096,27.956471901178055,52.08184655504164,0.5415988848991321,13.928262642416241,69.71623490170043,0.2138691680859179,0.08105787068450145,0.137129958826165,0.314997204585644,0.0699518442624513,0.8342967933477862,0.0,0.0,0.2903760478680051,0.0,0.0
886088401dfffff,2024-01-01,pune,22.03390453099189,15.709372611952478,7.939283026944867,0.5105963207559339,219.54596604715505,0.20455453168413573,0.29745780189513005,28.81187065566528,50.15194514010799,0.8071595997903385,10.91164123301374,42.67734904645299,0.21387595241982904,0.014868463998148992,0.1482520776665716,0.27093106496669056,0.11271933584991142,0.8866816288931189,0.0,0.0,0.13697446329054336,0.0,0.0
886088401dfffff,2024-02-01,pune,24.911065288317673,16.909205136159887,12.38448496632483,0.9507975724147713,235.63685928762263,0.17291287844458944,0.21780704978975507,27.004365814391065,48.7783144874847,0.3837213000396141,1.764810667267286,832.727320934392,0.45686565600975054,0.215234197210451,0.07960528907178482,0.25700178829443726,0.10455444170759154,0.8919489714739985,0.0,0.0,0.027789031793344535,0.0,0.1644460098570402
886088403bfffff,2024-01-01,pune,19.663757490185333,11.650543353953807,29.367111779395785,10.99219261525942,216.31878216545664,0.1841704372797582,0.34885040606694323,23.510289899613653,37.12495218501591,0.327712722991252,14.423506393058137,238.02558356645176,0.04016391067475392,0.28881540224235336,0.15327848851308135,0.31999326109081605,0.11204780784608306,0.9124628850039317,0.0,0.0,0.0,0.0,0.0
886088403bfffff,2024-02-01,pune,23.26720071334628,12.111874701495745,20.579244742826567,3.431281293440084,271.61386394730374,0.1089781311998283,0.3215199389885775,26.147412047453845,49.61213260749717,0.5608110772046695,11.953994627904267,204.28572398533765,0.14515266479111655,0.043792421184816376,0.14782646332994565,0.2633347053190177,0.15602509498769962,0.8774601135698199,0.0,0.0,0.09406652134257687,0.0,0.0
8860884041fffff,2024-01-01,pune,20.873504271536166,10.039078842597958,2.748577573727076,1.7421869598149167,199.30567234361632,0.2418875006212994,0.2757613500319002,27.918068423522552,39.44139142268793,0.46459725187392265,7.70588612339815,45.243199087191975,0.48342657318879945,0.052642357716485164,0.06344868897235813,0.2336642818436397,0.10718811842702868,0.8722474079561992,0.0,0.0,0.0,0.0,0.032015696717834954
8860884041fffff,2024-02-01,pune,25.17130967626393,14.810271406462865,11.795036580932429,3.936390634173229,252.18069342986573,0.07101063788336387,0.3249336529203762,27.80390457149447,40.494992662351976,0.6648615152393977,11.916427411475684,151.77226047851582,0.1583466504799763,0.056422477843255506,0.17168664442309406,0.30745082668244117,0.14810760108931198,0.8976929752376651,0.0,0.0,0.0,0.0,0.0
8860884043fffff,2024-01-01,pune,21.141860269300555,9.249233920208573,1.093984802648176,0.5,207.2197906267966,0.17363426968806495,0.3044944194312892,26.043490350357956,47.37825249775155,0.5938107242135182,3.7638373540815846,119.84994114372348,0.13100664090913394,0.6207325912372101,0.16407426502723235,0.31643171549478954,0.09189703138745899,0.9133870049801702,0.0,0.0,0.0,0.0,0.0
8860884043fffff,2024-02-01,pune,23.021566025868147,15.659183183856317,10.858244142322599,1.4836150240028858,272.6191866622081,0.11701612181283275,0.3924954163979819,28.487096279250665,54.605080481314964,0.49274780249978734,17.8493116662626,84.60486251876469,0.3397860982442171,0.02833909025645526,0.16353418283319596,0.24079533199570988,0.03373445070039795,0.9020648441134478,0.0,0.0,0.4909397033764102,0.0,0.24620201141033188
8860884045fffff,2024-01-01,pune,22.231544663210453,11.890378449739405,8.050085477045364,2.731758093434493,195.89582560993983,0.25834175449493163,0.38833848398570725,26.760502645774697,49.27762402886419,0.7063484836628494,3.1269867657048325,149.29877376736417,0.5801124475426563,0.006063787570445255,0.11614684554220743,0.2689440716372527,0.11709498522602024,0.8992161295668726,0.0,0.0,0.06747752274400433,0.0,0.5371493929524327
8860884045fffff,2024-02-01,pune,23.54082123947658,17.197092336172588,2.3946254254218067,0.5,230.7553480581266,0.08503884883390518,0.31795374626129846,27.008040500489543,49.79970868689578,0.8727477332115253,20.935373029144923,656.6915578333027,0.32964364068134583,0.20224298062660706,0.15688214474848095,0.3987277937616334,0.0796608980650261,0.8747835905433747,0.0,0.0,0.10897633361895304,0.0,1.1496727206801518
8860884047fffff,2024-01-01,pune,20.898364828045263,11.146180378630548,13.14699199393633,11.04286404324579,167.1279289058359,0.16886739658912603,0.3881917334488204,23.409764015885898,40.509726602488314,0.3543077548487441,1.4715815375044214,185.04978086204756,0.548943850483881,0.06697097093507247,0.12080480324537446,0.25240580711749677,0.11625156524961414,0.8319878882072157,0.0,0.0,0.0,0.0,0.4314468279361902
8860884047fffff,2024-02-01,pune,23.45924447606551,16.18261458060828,17.312720416398882,1.5238950032334508,246.90239683162073,0.13333182774825245,0.31554102260825,30.225949603363574,55.410561245390234,0.5654563281895634,2.519176346139021,87.33581327173343,0.3175956295305497,0.014939074705094202,0.07007056634893565,0.309105962442888,0.07991667139010046,0.9067134368608366,0.0,0.0,0.5549647486972139,0.0,0.0
8860884049fffff,2024-01-01,pune,19.654320040227198,11.874051594486637,15.539383654607246,6.976449693518765,196.8409451204765,0.16605047356136676,0.31375738284723387,24.02750293275043,42.62736454520791,0.5592374497006856,5.621413608703337,374.7782014313368,0.9100563549711473,0.10788292187406567,0.10763450615243667,0.28835917980400666,0.12685486377620192,0.8866752013176782,0.0,0.0,0.0,0.0,2.116826739759736
8860884049fffff,2024-02-01,pune,22.199025656751807,14.333865390974802,6.267676458320366,1.5142535510361803,246.43147295022402,0.17806975549340687,0.27997601073389605,25.652127090082125,52.73720123020396,0.6583615221519343,30.306957554090864,130.10520070570678,0.18523773998241685,0.07477894763628137,0.13487235970326347,0.28522900555942116,0.0864006610928454,0.9253520592612701,0.0,0.0,0.3424680588133427,0.0,0.3904653688069884
886088404bfffff,2024-01-01,pune,23.000628169185095,15.039187278290608,13.685670236415257,1.0363864583988498,205.40366073416186,0.18672156774515858,0.3555032368384593,28.622592403694632,46.22549735573664,0.7215714969146703,24.16858966693046,663.9304075822909,0.47918441438363857,0.049513054770738994,0.13352968125615686,0.29042430531354324,0.08110997507633122,0.8948189541567637,0.0,0.0,0.0,0.0,1.8618535017276252
886088404bfffff,2024-02-01,pune,22.80158559826318,17.531952155713284,18.169804382639114,6.414131658632433,248.64147254008114,0.10124203581707447,0.30232101909960385,29.945630232843406,50.59799708885705,0.17500951255723152,27.617812009861794,264.30105557394023,0.1524873575316497,0.011270649096672613,0.1465494180148604,0.3233326828565311,0.0678050045199559,0.8810877852198625,0.0,0.0,0.17242968147552135,0.0,0.532781468244043
886088404dfffff,2024-01-01,pune,22.526073423214374,16.54815176995501,1.2014252440218234,2.404350310998218,204.27257444905098,0.19968021388062732,0.3009833782908877,27.935829169188946,50.34777896522985,0.739373371931757,22.38905515989954,947.8672540796457,0.11434570458714059,0.39833064985473743,0.11071030096616524,0.24541787328465842,0.13773376812902566,0.9120149929770461,0.0,0.0,0.15254065690805083,0.0,0.0
886088404dfffff,2024-02-01,pune,25.090273791592107,16.680207118221915,0.3249650003578608,0.9317840144060238,219.9410337739977,0.10314563570359833,0.3922289692355164,32.098365459743086,59.641285592041754,0.5791527163750922,0.9463080248180716,5.08850593686845,0.2757416939711321,0.012730840089362767,0.17189163847428351,0.2571320268856161,0.10261649627288617,0.8598964629196308,0.0,0.0,0.8912512624355853,0.0,0.0
8860884051fffff,2024-01-01,pune,21.165898082436698,12.606038464286637,12.44858744656318,0.5799065787927836,181.98949696123083,0.2198016878585975,0.38136471262617977,26.352489771566574,44.29103907202427,0.5585436672905586,7.004902895659432,237.65955812771315,0.16955187978031377,0.053856725562951485,0.09285761628468409,0.3248713749052877,0.11406522054806545,0.8717485949776601,0.0,0.0,0.0,0.0,0.0
8860884051fffff,2024-02-01,pune,21.955069962112162,16.7560912224549,0.6427429005256018,5.411218779855142,261.416737227082,0.10208868415796492,0.23038412696432725,25.080628415807908,55.34129764891417,0.5862253691672199,26.02386746188391,41.05774865517838,0.4293159767893014,0.02565231749495099,0.1384170875153799,0.2801284515212286,0.13195279613313332,0.9020334997890672,0.0,0.0,0.5494592107610559,0.0,1.285016009289091
8860884053fffff,2024-01-01,pune,19.96514586985409,12.967109713133592,10.029775824355305,2.4518022035996947,191.54228780663973,0.19096995333446,0.37043350228210586,24.13449285910653,43.557563292572446,0.6427454636033272,22.732351979525387,122.01446306594447,0.369966041851067,0.03646139681987312,0.16558023912688372,0.26492570886008476,0.0829994805162732,0.8580137830044948,0.0,0.0,0.0,0.0,0.9898083539924151
8860884053fffff,2024-02-01,pune,23.301338673080533,15.847370530195937,12.874081132960946,2.1637434180708413,247.98666038181153,0.1236862845266337,0.25859585821135206,27.21248741535823,51.96338372408844,0.7373191699644313,9.912753923638062,73.77619619971664,0.24599664754023726,0.18956055517378043,0.14670810744132465,0.2670084842385512,0.09864405558980806,0.9034328459985808,0.0,0.0,0.2809598228519832,0.0,0.0
8860884055fffff,2024-01-01,pune,21.040290454027055,12.089861107070867,11.057369922396099,5.363556947752465,188.08222290140725,0.21308789578335702,0.37884566860999075,23.332741409055174,45.345691020425235,0.1900906352194776,10.810173310061812,179.98090341691614,0.3546629899713468,0.0402747058223795,0.1221122511696184,0.3036452167911241,0.10118122873755012,0.8806478282102183,0.0,0.0,0.0,0.0,0.16895010705131702
8860884055fffff,2024-02-01,pune,21.367215600680787,14.729684984271085,0.73021674637773,0.5,241.55380485203395,0.10297724905941624,0.20356619070442974,25.41680575568477,52.68050903058549,0.7940059065828617,1.463112090005534,45.50459193841778,0.18259910934876505,0.15570949266269332,0.10087465199627316,0.24834541012290945,0.11362266639710886,0.8925734522897935,0.0,0.0,0.3379617803126069,0.0,0.0
8860884057fffff,2024-01-01,pune,20.961730637206223,15.645704991460372,7.4931328545701845,0.5,184.0398711645624,0.16636039329587893,0.4014491684539806,26.26303075271595,43.39922718434161,0.6317444116607964,1.682819499708962,1362.3368649512279,0.5032273551499263,0.06036457728940118,0.11997544338731761,0.2985774080705236,0.12333785072357661,0.8698754326577578,0.0,0.0,0.0,0.0,1.4881617056008494
8860884057fffff,2024-02-01,pune,25.82381759068727,14.373778907920826,6.720898902402254,3.8438908734074104,258.24680342660315,0.11119273926626629,0.22945000398072413,29.22572607711438,49.13698891190448,0.3339281056384507,5.157309329853056,190.6983787290351,0.580155927006671,0.39587823925734233,0.10408028817502665,0.3499719487069561,0.08784909407841167,0.8972421828245346,0.0,0.0,0.05629889485041444,0.0,0.076305231654955
8860884059fffff,2024-01-01,pune,18.70338831435913,11.465687859914153,12.334391600731216,1.050201422688804,203.74323818456472,0.19689412914562723,0.34484587981281617,22.88574563790689,50.23664428772941,0.6777302732309095,5.8767835316247625,373.36153025754345,0.48877343637220816,0.015322204733795645,0.09447475921447918,0.2416923212885037,0.08402236374458152,0.9090804330103266,0.0,0.0,0.1437069229679891,0.0,0.3096932886195859
8860884059fffff,2024-02-01,pune,21.961549787568494,15.181500650341079,8.73803613946519,15.0,257.00743113479876,0.15066994984581628,0.21469361147329832,28.43996623941361,54.9071702315169,0.11875429135144125,3.349870953896022,136.78688795360287,0.10108388141161573,0.0023858598752370254,0.12906768912319316,0.2946320475570836,0.12055516737848354,0.8764604357419471,0.0,0.0,0.5149518347770076,0.0,0.0
886088405bfffff,2024-01-01,pune,19.451362932543983,12.881646526786454,2.798072356868709,3.1384149189232993,196.63961668334775,0.17475973133448497,0.3480278699326251,22.056284175562055,54.57022848343348,0.542056365083408,7.354153888836688,91.92080787405378,0.11466006446049648,0.06989158700408446,0.10148090222477105,0.3124644080738402,0.08101534215889217,0.8942131691587156,0.0,0.0,0.4881694314550885,0.0,0.0
886088405bfffff,2024-02-01,pune,21.99648563927616,12.506703926854371,6.977708648658593,2.8244874445860826,266.44333986025504,0.16962940452237998,0.2726754974631587,28.467232039913082,56.18423615276097,0.7886605292961143,6.417510816765905,41.64592474006302,0.3102569699836403,0.013138876396119247,0.1232986948588081,0.2903139609317162,0.10170364220205079,0.9362550370741519,0.0,0.0,0.6164616499482921,0.0,0.0
886088405dfffff,2024-01-01,pune,22.022424118040853,13.392563911939428,1.030502576980883,0.5616341062047472,176.44681847907788,0.21530409735450792,0.37289014539595244,24.444951005056275,41.75173005129135,0.4892425276562124,12.479128844745704,377.4736997166028,0.49425602306192495,0.18975303368142935,0.2031517264633782,0.3148579002433005,0.13218377435338008,0.9111543568699729,0.0,0.0,0.0,0.0,1.0971811333204762
886088405dfffff,2024-02-01,pune,23.791971232255904,13.616093187707174,31.13663391299682,3.435303075909573,243.56417674950487,0.09104394101119884,0.38128318877020445,26.423572082970377,50.619282190750624,0.4732501785066624,8.931968530779159,36.195714953230656,0.7496178677556471,0.05798079587391948,0.1422109997009279,0.28994764542142787,0.12930788338819585,0.8923820523173144,0.0,0.0,0.174121564974389,0.0,1.532228728673992
8860884069fffff,2024-01-01,pune,20.99819724831061,12.677743927497772,0.4065260127895875,5.5290117487923105,209.07210981485542,0.22172361194001758,0.2895235517631708,23.695267333496,45.803159022045726,0.1933271440152485,7.282341265127299,359.8099805781549,0.12075880686194519,0.27014518575364677,0.10597442191720034,0.3182276212012882,0.061895828675557124,0.9267757496536749,0.0,0.0,0.0,0.0,0.0
8860884069fffff,2024-02-01,pune,25.969247059001763,17.737960331643933,10.411605489686584,13.24401839938883,231.88289615473684,0.10497477293435808,0.2907273588049784,30.785144064287266,54.21352951569015,0.4165685383453086,3.890941858152587,261.1262194344788,0.3141984152946941,0.2660161963832133,0.13699491507880263,0.2884116133413434,0.06528606683077262,0.8657155937439924,0.0,0.0,0.4598165910221205,0.0,0.0
886088406bfffff,2024-01-01,pune,21.276483630875955,10.791351793528875,6.390727053521481,13.105535071483551,210.17004190959423,0.22096205420738205,0.33420077774552526,24.190246254336728,45.57024006736342,0.42240194897395555,2.1034185579553206,818.3715406226977,0.40395940758601173,0.11021574454843937,0.12746153177689856,0.20743639636374578,0.06593023666812418,0.9071797806227335,0.0,0.0,0.0,0.0,0.078206990106774
886088406bfffff,2024-02-01,pune,22.926088762134416,17.841057584546448,12.497899715379733,0.757364725961841,262.7448894891296,0.14099340548259592,0.263441635506268,25.20093173308245,54.61000269647816,0.6563748282834703,4.127545706271305,252.18718914758114,0.0501943822961891,0.2131484431510886,0.11903496043127863,0.224166875164052,0.1119391584332475,0.8891307808906337,0.0,0.0,0.491330954245404,0.0,0.0
88608840cdfffff,2024-01-01,pune,20.903598820384783,11.62901970168115,7.7698795465359,6.114668228632542,196.2184977932847,0.17138263094056505,0.4311611241026331,26.475966737594476,32.977634262240144,0.30508690079971457,3.9674322410214193,63.097900482456794,0.46016372092193053,0.09125792327524346,0.14303470586369202,0.2813227508513085,0.10925143979747264,0.9161184772813624,0.0,0.0,0.0,0.0,0.0
88608840cdfffff,2024-02-01,pune,26.57864230623892,16.052489359431593,1.6470911812071969,2.579456576838682,257.0609785120915,0.14891509521258406,0.2324416057437853,33.44292959097599,54.78219165301742,0.9693467179023579,5.015982675905889,277.5192937263966,0.2368391175908808,0.0771192442030116,0.058049223669905406,0.2059983392079594,0.06077902729252816,0.8979857803686444,0.0,0.0,0.5050176941873868,0.0,0.0
88608840e9fffff,2024-01-01,pune,22.611364265718304,16.282241192745943,7.398814114094287,0.9786412652675811,222.2607657344148,0.20983963608057893,0.43646078883277845,29.56990336894146,43.45001718588375,0.8824346044064137,2.3317523980894914,261.7474589016398,0.3217167184859046,0.4679935764245221,0.09130002719794199,0.21367779236837975,0.05446855599748601,0.9412974002688901,0.0,0.0,0.0,0.0,0.0
88608840e9fffff,2024-02-01,pune,22.60683424167506,12.682064418927252,7.689726373610601,0.5,260.8141527908087,0.13002545036482327,0.2928356578842163,28.84042944357104,43.95070543333388,0.42179037056719343,3.9255355941316386,195.70387331387397,0.6076321346664095,0.10001740794582763,0.08236356588687424,0.24829241545928374,0.07396083378721278,0.9027745651677683,0.0,0.0,0.0,0.0,0.29483134986487364
88608840edfffff,2024-01-01,pune,21.776628958167148,10.60972216243327,8.612737720957185,0.5,179.76437098903244,0.2362328190065027,0.3699587246369542,26.42877493220574,41.29947711033314,0.37193664665458565,4.0058591251072135,411.860600662376,0.42689509141909576,0.15745770750601848,0.12263395350457061,0.24645371416247489,0.04122756098106597,0.9196716891280664,0.0,0.0,0.0,0.0,0.0
88608840edfffff,2024-02-01,pune,23.380002797762295,15.673600240969215,60.90293475740169,0.5,283.3697561365457,0.10196006999611562,0.3051447538463633,30.976006891153943,55.59018451065646,0.4772070027942851,34.73438177785568,109.36501797554293,0.4064551947747024,0.11184451021295672,0.15573733609707655,0.32502415897354164,0.07672445278729176,0.8795763635037528,0.0,0.0,0.5692424176525288,0.0,1.6934467954254029
8860884201fffff,2024-01-01,pune,22.078992868820993,16.125221687630994,7.629667301767186,2.0055563813512727,195.94528170912756,0.23943496524901597,0.32833313026352806,28.55854031118984,44.60470240516753,0.598757341921203,1.867998284074367,129.29183238156256,0.20193191848727185,0.34658673137131685,0.14247355122747413,0.3320256984263233,0.10072729637344464,0.9006098346869881,0.0,0.0,0.0,0.0,0.0
8860884201fffff,2024-02-01,pune,23.492324823245717,16.91922592797216,5.1693363457742345,3.962893912879588,240.4800334510968,0.15785447238253916,0.31240715742074077,28.633209641930605,42.663730195685936,0.7405124415398642,11.82504954519649,37.1676882945306,0.13720680602593782,0.010172398639807007,0.14657115124055609,0.28415735801412595,0.06669691409201964,0.9548980895218877,0.0,0.0,0.0,0.0,0.0
8860884203fffff,2024-01-01,pune,21.682296290242792,13.909632970750494,32.52292340172103,1.3270389792258506,191.6800935030962,0.22246124938567477,0.3750378651509473,25.896197109218537,46.44018377034428,0.8142886542618117,38.13651394417487,32.057417761949395,0.3172758243004586,0.1143236996013802,0.1266491707452222,0.2249104586892881,0.09841492108940533,0.9233338521127928,0.0,0.0,0.0,0.0,1.1093619646083233
8860884203fffff,2024-02-01,pune,24.632497977440092,16.31249913581848,1.5826387472982844,0.5,263.741484546476,0.12202711747173164,0.34881327383141286,28.442248281921877,59.453185373579764,0.355236921403201,3.4085461136510067,172.89546651847732,0.33922631164555406,0.01837700172150098,0.12587872995161747,0.3603075571132197,0.11264318186637644,0.9144725446219899,0.0,0.0,0.8762997880503366,0.0,0.0
8860884205fffff,2024-01-01,pune,22.704440974083816,12.475673007176136,13.401933140743399,0.9845876428964113,186.97352490525046,0.22417876143420173,0.30932391454358393,26.437139484089897,39.023447812049795,0.2007068722909631,14.418408181519618,45.92066549570004,0.17630759943252994,0.2298727947545678,0.12001688476229076,0.26330610623039236,0.10077519671258739,0.8608230902003272,0.0,0.0,0.0,0.0,0.0
